"id","city","state","lat","long"
9095,"Sunset","LA","30.4083","-92.0640"
9096,"Crescent","LA","30.2405","-91.2864"
9097,"West Monroe","LA","32.5120","-92.1514"
9098,"Sikes","LA","32.0790","-92.4863"
9099,"Sibley","LA","32.5423","-93.2947"
9100,"Iberville","LA","30.2960","-91.1168"
9101,"Harahan","LA","29.9374","-90.2031"
9102,"Lecompte","LA","31.0882","-92.4005"
9103,"Hammond","LA","30.5060","-90.4560"
9104,"Bayou Chicot","LA","30.8171","-92.3510"
9105,"Union","LA","30.0917","-90.8844"
9106,"Springhill","LA","33.0019","-93.4613"
9107,"Erath","LA","29.9587","-92.0370"
9108,"Anandale","LA","31.2552","-92.4540"
9109,"Schriever","LA","29.7334","-90.8310"
9110,"Shell Beach","LA","29.8533","-89.6795"
9111,"Alden Bridge","LA","32.7751","-93.7202"
9112,"Independence","LA","30.6362","-90.5056"
9113,"Henderson","LA","30.3163","-91.7995"
9114,"Ridgecrest","LA","31.6018","-91.5302"
9115,"Terrytown","LA","29.9016","-90.0280"
9116,"North Highlands","LA","32.5693","-93.7899"
9117,"Dunn","LA","32.4643","-91.5785"
9118,"Gramercy","LA","30.0610","-90.6929"
9119,"Pearl River","LA","30.3687","-89.7495"
9120,"Fred","LA","30.6488","-91.1054"
9121,"Lillie","LA","32.9221","-92.6614"
9122,"Arlington","LA","30.3882","-91.1718"
9123,"Grambling","LA","32.5275","-92.7124"
9124,"Fisher","LA","31.4934","-93.4597"
9125,"Gillis","LA","30.3769","-93.1999"
9126,"Saint Rose","LA","29.9649","-90.3088"
9127,"Homer","LA","32.7930","-93.0582"
9128,"Happy Jack","LA","29.5219","-89.7337"
9129,"Dubach","LA","32.7020","-92.6575"
9130,"Oakville","LA","29.7830","-90.0265"
9131,"Stella","LA","29.8194","-89.9959"
9132,"Antrim","LA","32.8774","-93.7052"
9133,"Abita Springs","LA","30.4765","-90.0292"
9134,"Saint Benedict","LA","30.5269","-90.1126"
9135,"Oak Grove","LA","32.8619","-91.3911"
9136,"Midway","LA","31.6788","-92.1493"
9137,"Gilliam","LA","32.8290","-93.8433"
9138,"Paulina","LA","30.0351","-90.7226"
9139,"Westlake","LA","30.2604","-93.2635"
9140,"Sugar Creek","LA","32.6682","-92.8868"
9141,"Charenton","LA","29.8685","-91.5388"
9142,"Folsom","LA","30.6304","-90.1946"
9143,"Livonia","LA","30.5623","-91.5502"
9144,"Marion","LA","32.8997","-92.2405"
9145,"Darlington","LA","30.8780","-90.7815"
9146,"Allen","LA","31.8354","-93.2885"
9147,"Bellwood","LA","31.5274","-93.2054"
9148,"Caspiana","LA","32.2890","-93.5563"
9149,"Palmetto","LA","30.7177","-91.9082"
9150,"Jackson","LA","30.8346","-91.2080"
9151,"Grant","LA","30.7885","-92.9485"
9152,"Donner","LA","29.6958","-90.9443"
9153,"Franklinton","LA","30.8479","-90.1459"
9154,"Mermentau","LA","30.1874","-92.5840"
9155,"Point Place","LA","31.6883","-93.0244"
9156,"Davant","LA","29.6085","-89.8484"
9157,"Talisheek","LA","30.5327","-89.8767"
9158,"Tickfaw","LA","30.5770","-90.4871"
9159,"Woodside","LA","30.8432","-91.8201"
9160,"Saint Clair","LA","29.8699","-89.9690"
9161,"Vinton","LA","30.1957","-93.5818"
9162,"Rayne","LA","30.2403","-92.2668"
9163,"Lisbon","LA","32.7894","-92.8672"
9164,"Terry","LA","32.9296","-91.3487"
9165,"Gurley","LA","30.8693","-91.1340"
9166,"Minden","LA","32.6187","-93.2762"
9167,"Bayou Vista","LA","29.6912","-91.2672"
9168,"Kenner","LA","30.0109","-90.2549"
9169,"Central","LA","30.5593","-91.0368"
9170,"Acme","LA","31.2857","-91.8204"
9171,"Belle Chasse","LA","29.8472","-90.0069"
9172,"Saint Martinville","LA","30.1263","-91.8319"
9173,"Stonewall","LA","32.2716","-93.8099"
9174,"Archibald","LA","32.3490","-91.7773"
9175,"Couchwood","LA","32.7588","-93.3910"
9176,"Kisatchie","LA","31.4157","-93.1743"
9177,"Lawtell","LA","30.5127","-92.1832"
9178,"Presquille","LA","29.5586","-90.6385"
9179,"Meeker","LA","31.0566","-92.3807"
9180,"Cecilia","LA","30.3368","-91.8476"
9181,"Hathaway","LA","30.3496","-92.6715"
9182,"Sorrento","LA","30.1828","-90.8674"
9183,"Port Vincent","LA","30.3384","-90.8423"
9184,"DeQuincy","LA","30.4490","-93.4455"
9185,"Basile","LA","30.4855","-92.6010"
9186,"Logansport","LA","31.9755","-93.9934"
9187,"Luling","LA","29.9008","-90.3523"
9188,"Avery Island","LA","29.9035","-91.9104"
9189,"Marksville","LA","31.1247","-92.0652"
9190,"Lake End","LA","31.9216","-93.3049"
9191,"Montz","LA","30.0168","-90.4634"
9192,"Modeste","LA","30.1710","-91.0148"
9193,"Carlisle","LA","29.6869","-89.9623"
9194,"Rayville","LA","32.4707","-91.7576"
9195,"Brownlee","LA","32.5757","-93.7266"
9196,"Eunice","LA","30.4904","-92.4191"
9197,"Nebo","LA","31.5888","-92.1418"
9198,"Fairbanks","LA","32.6443","-92.0365"
9199,"Bogalusa","LA","30.7812","-89.8633"
9200,"Dry Creek","LA","30.6691","-93.0454"
9201,"Fordoche","LA","30.5940","-91.6179"
9202,"Forest","LA","32.7924","-91.4125"
9203,"Plettenberg","LA","30.8780","-91.4923"
9204,"Temple","LA","31.2782","-92.9554"
9205,"Goosport","LA","30.2569","-93.1804"
9206,"Clarence","LA","31.8198","-93.0290"
9207,"Cottonport","LA","30.9892","-92.0509"
9208,"Labadieville","LA","29.8247","-90.9525"
9209,"Liddieville","LA","32.1357","-91.8457"
9210,"Lee Bayou","LA","31.7632","-91.5604"
9211,"Heflin","LA","32.4565","-93.2683"
9212,"Cotton Valley","LA","32.8135","-93.4228"
9213,"Thibodaux","LA","29.7941","-90.8163"
9214,"Hessmer","LA","31.0534","-92.1214"
9215,"Claiborne","LA","32.5379","-92.1981"
9216,"Benson","LA","31.8663","-93.6938"
9217,"Flora","LA","31.6124","-93.0977"
9218,"Princeton","LA","32.5893","-93.5152"
9219,"Vick","LA","31.2302","-92.1057"
9220,"Amite","LA","30.7266","-90.5090"
9221,"Boyce","LA","31.3906","-92.6699"
9222,"Fluker","LA","30.8216","-90.5109"
9223,"Ethel","LA","30.7913","-91.1307"
9224,"Dubberly","LA","32.5413","-93.2373"
9225,"Duson","LA","30.2361","-92.1922"
9226,"Ringgold","LA","32.3261","-93.2837"
9227,"Napoleonville","LA","29.9384","-91.0264"
9228,"Church Point","LA","30.4037","-92.2145"
9229,"Dixie Inn","LA","32.5969","-93.3314"
9230,"Downsville","LA","32.6264","-92.4129"
9231,"Bolinger","LA","32.9443","-93.6977"
9232,"French Settlement","LA","30.3159","-90.8033"
9233,"Saint Joseph","LA","31.9202","-91.2401"
9234,"Choctaw","LA","29.8457","-90.7233"
9235,"Killian","LA","30.3530","-90.5795"
9236,"Angie","LA","30.9633","-89.8177"
9237,"Hopedale","LA","29.8205","-89.6567"
9238,"Eros","LA","32.3926","-92.4239"
9239,"Venice","LA","29.2875","-89.3637"
9240,"Elba","LA","30.7555","-91.7640"
9241,"Reserve","LA","30.0741","-90.5557"
9242,"Theriot","LA","29.4613","-90.7515"
9243,"Prairieville","LA","30.3151","-90.9571"
9244,"Wardville","LA","32.8749","-91.9051"
9245,"Athens","LA","32.6513","-93.0254"
9246,"Carlyss","LA","30.1766","-93.3704"
9247,"Plaucheville","LA","30.9647","-91.9837"
9248,"Otis","LA","31.2155","-92.7279"
9249,"Southdown","LA","29.5869","-90.7390"
9250,"Moss Bluff","LA","30.3039","-93.2051"
9251,"North Vacherie","LA","30.0047","-90.7110"
9252,"Bains","LA","30.8307","-91.3868"
9253,"Plaquemine","LA","30.2834","-91.2429"
9254,"Iota","LA","30.3260","-92.4956"
9255,"Georgetown","LA","31.7598","-92.3821"
9256,"Iowa","LA","30.2393","-93.0128"
9257,"Jefferson Island","LA","29.9727","-91.9757"
9258,"Zimmerman","LA","31.4157","-92.7029"
9259,"Ville Platte","LA","30.6901","-92.2744"
9260,"Toca","LA","29.8666","-89.8365"
9261,"Barataria","LA","29.7092","-90.1217"
9262,"Grand Lake","LA","30.0308","-93.2721"
9263,"Garden City","LA","29.7655","-91.4657"
9264,"Wisner","LA","31.9804","-91.6551"
9265,"Amelia","LA","29.6646","-91.1072"
9266,"Provencal","LA","31.6547","-93.1999"
9267,"Goudeau","LA","30.8719","-92.0143"
9268,"DeRidder","LA","30.8467","-93.2931"
9269,"Hicks","LA","31.1849","-93.0160"
9270,"Violet","LA","29.8962","-89.8920"
9271,"Wakefield","LA","30.8893","-91.3501"
9272,"Lockport","LA","29.6418","-90.5376"
9273,"Ashland","LA","32.1164","-93.1171"
9274,"New Llano","LA","31.0970","-93.2767"
9275,"Mitchell","LA","31.7910","-93.6280"
9276,"Bastrop","LA","32.7749","-91.9058"
9277,"Carmel","LA","32.0874","-93.6207"
9278,"Archie","LA","31.5799","-91.9674"
9279,"Pelican","LA","31.8824","-93.5860"
9280,"Neame","LA","30.9746","-93.2818"
9281,"Coteau Holmes","LA","30.1299","-91.7262"
9282,"Evelyn","LA","31.9879","-93.4432"
9283,"Caplis","LA","32.3971","-93.6096"
9284,"Alton","LA","30.3307","-89.7620"
9285,"Perkins","LA","30.3933","-93.4118"
9286,"Hornbeck","LA","31.3265","-93.3960"
9287,"Vacherie","LA","30.0110","-90.7195"
9288,"Madisonville","LA","30.4006","-90.1656"
9289,"Roanoke","LA","30.2356","-92.7481"
9290,"Albany","LA","30.5026","-90.5848"
9291,"Meraux","LA","29.9284","-89.9180"
9292,"Convent","LA","30.0132","-90.8232"
9293,"Mansfield","LA","32.0355","-93.7004"
9294,"Spearsville","LA","32.9339","-92.6022"
9295,"Winnsboro","LA","32.1650","-91.7210"
9296,"Chalmette","LA","29.9438","-89.9660"
9297,"Willow Glen","LA","31.2466","-92.4324"
9298,"Branch","LA","30.3480","-92.2771"
9299,"Deville","LA","31.3398","-92.1389"
9300,"Shelburn","LA","32.8843","-91.2257"
9301,"Weeks","LA","29.8077","-91.8071"
9302,"Cut Off","LA","29.5164","-90.3291"
9303,"Vivian","LA","32.8714","-93.9862"
9304,"Seymourville","LA","30.2774","-91.2237"
9305,"Chestnut","LA","32.0568","-93.0163"
9306,"Richwood","LA","32.4486","-92.0774"
9307,"Lamourie","LA","31.1319","-92.4118"
9308,"Simmesport","LA","30.9805","-91.8143"
9309,"Coushatta","LA","32.0256","-93.3406"
9310,"Verda","LA","31.6999","-92.7729"
9311,"Sondheimer","LA","32.5501","-91.1759"
9312,"Harmon","LA","32.0660","-93.4305"
9313,"Alto","LA","32.3576","-91.8599"
9314,"Woodmere","LA","29.8492","-90.0751"
9315,"Mamou","LA","30.6349","-92.4179"
9316,"Grand Chenier","LA","29.7669","-92.9751"
9317,"Fullerton","LA","30.9932","-92.9821"
9318,"Sicard","LA","32.5265","-92.0415"
9319,"Tannehill","LA","31.9979","-92.6551"
9320,"Moreauville","LA","31.0342","-91.9818"
9321,"Smoke Bend","LA","30.1085","-91.0204"
9322,"Prien","LA","30.1596","-93.2608"
9323,"Brusly Landing","LA","30.3877","-91.2373"
9324,"Alexandria","LA","31.2923","-92.4702"
9325,"Hosston","LA","32.8849","-93.8820"
9326,"Saint Joe","LA","30.3446","-89.7562"
9327,"Broussard","LA","30.1393","-91.9539"
9328,"Glenmora","LA","30.9733","-92.5824"
9329,"Belmont","LA","31.7182","-93.5082"
9330,"Echo","LA","31.1102","-92.2418"
9331,"Garyville","LA","30.0688","-90.6284"
9332,"McManus","LA","30.8343","-91.1362"
9333,"Tioga","LA","31.3871","-92.4257"
9334,"Boutte","LA","29.8825","-90.3936"
9335,"Elmwood","LA","29.9555","-90.1879"
9336,"Rock Hill","LA","31.4427","-92.5695"
9337,"Perry","LA","29.9485","-92.1571"
9338,"Florien","LA","31.4480","-93.4584"
9339,"Sligo","LA","32.4510","-93.5816"
9340,"Sun","LA","30.6500","-89.9056"
9341,"Greensburg","LA","30.8300","-90.6698"
9342,"Woodlawn","LA","30.2930","-92.9585"
9343,"Kinder","LA","30.4835","-92.8508"
9344,"Kilbourne","LA","32.9971","-91.3139"
9345,"Belcher","LA","32.7521","-93.8371"
9346,"Lemannville","LA","30.1028","-90.9239"
9347,"East Point","LA","32.1654","-93.4313"
9348,"Vienna","LA","32.6093","-92.6481"
9349,"Jean Lafitte","LA","29.7496","-90.1036"
9350,"Larto","LA","31.3727","-91.9046"
9351,"Campti","LA","31.8980","-93.1158"
9352,"Roseland","LA","30.7646","-90.5114"
9353,"Slagle","LA","31.2024","-93.1274"
9354,"Sarepta","LA","32.8963","-93.4514"
9355,"Libuse","LA","31.3541","-92.3335"
9356,"Laurel Hill","LA","30.9535","-91.3404"
9357,"Burnside","LA","30.1388","-90.9240"
9358,"Cade","LA","30.0926","-91.8996"
9359,"Antonia","LA","31.5643","-92.4093"
9360,"Tangipahoa","LA","30.8758","-90.5138"
9361,"Galliano","LA","29.4471","-90.3096"
9362,"Spokane","LA","31.7130","-91.4453"
9363,"Baker","LA","30.5833","-91.1581"
9364,"Farmerville","LA","32.7752","-92.4013"
9365,"Timberlane","LA","29.8781","-90.0302"
9366,"Saint Bernard","LA","29.8672","-89.8587"
9367,"Ellendale","LA","29.6322","-90.8093"
9368,"Vidrine","LA","30.6927","-92.3982"
9369,"Merrydale","LA","30.4998","-91.1081"
9370,"Mandeville","LA","30.3750","-90.0906"
9371,"Red Oak","LA","30.4657","-91.0676"
9372,"Caernarvon","LA","29.8638","-89.9065"
9373,"Cameron","LA","29.7870","-93.2926"
9374,"Le Moyen","LA","30.7855","-92.0404"
9375,"Saline","LA","32.1631","-92.9768"
9376,"Donaldsonville","LA","30.0954","-90.9925"
9377,"Deer Range","LA","29.6091","-89.8962"
9378,"Wallace","LA","30.0303","-90.6569"
9379,"Bertrandville","LA","29.7749","-90.0170"
9380,"Lacassine","LA","30.2331","-92.9208"
9381,"Fryeburg","LA","32.4129","-93.2343"
9382,"Larose","LA","29.5669","-90.3751"
9383,"Pollock","LA","31.4985","-92.4432"
9384,"Ada","LA","32.5460","-93.1404"
9385,"Creola","LA","31.4301","-92.4829"
9386,"Bridge City","LA","29.9321","-90.1594"
9387,"Creole","LA","29.7961","-93.1113"
9388,"Acy","LA","30.2188","-90.8204"
9389,"Estherwood","LA","30.1816","-92.4633"
9390,"Ball","LA","31.4188","-92.4084"
9391,"Destrehan","LA","29.9625","-90.3676"
9392,"Ama","LA","29.9440","-90.2967"
9393,"Baton Rouge","LA","30.4423","-91.1314"
9394,"Urania","LA","31.8639","-92.2913"
9395,"Reggio","LA","29.8313","-89.7545"
9396,"Lydia","LA","29.9263","-91.7813"
9397,"Melville","LA","30.6917","-91.7485"
9398,"Columbia","LA","32.1026","-92.0770"
9399,"Paincourtville","LA","29.9887","-91.0554"
9400,"Ida","LA","33.0001","-93.8949"
9401,"Warden","LA","32.5376","-91.4971"
9402,"Port Sulphur","LA","29.5043","-89.7202"
9403,"Singer","LA","30.6511","-93.4117"
9404,"Abbeville","LA","29.9751","-92.1265"
9405,"Norwood","LA","30.9682","-91.1124"
9406,"Indian Village","LA","30.4491","-92.9718"
9407,"Woodardville","LA","32.2599","-93.2802"
9408,"Little Creek","LA","31.7196","-92.2943"
9409,"Rosedale","LA","30.4429","-91.4601"
9410,"Taft","LA","29.9854","-90.4533"
9411,"Nairn","LA","29.4280","-89.6109"
9412,"Walker","LA","30.4848","-90.8654"
9413,"Weston","LA","32.2440","-92.6135"
9414,"Tallulah","LA","32.4067","-91.1916"
9415,"Morgan City","LA","29.7041","-91.1920"
9416,"Harrisonburg","LA","31.7681","-91.8250"
9417,"Jigger","LA","32.0349","-91.7468"
9418,"Doyline","LA","32.5250","-93.4118"
9419,"Laplace","LA","30.0731","-90.4758"
9420,"Inniswold","LA","30.3982","-91.0710"
9421,"Scotlandville","LA","30.5205","-91.1787"
9422,"Port Allen","LA","30.4456","-91.2098"
9423,"Montegut","LA","29.4656","-90.5617"
9424,"Hackberry","LA","29.9717","-93.3947"
9425,"Dulac","LA","29.3864","-90.7081"
9426,"Jeanerette","LA","29.9157","-91.6758"
9427,"Leeville","LA","29.2480","-90.2076"
9428,"Leesville","LA","31.1394","-93.2743"
9429,"Jonesburg","LA","32.5251","-91.7568"
9430,"Lake Charles","LA","30.2030","-93.2150"
9431,"Port Hudson","LA","30.6782","-91.2696"
9432,"Mittie","LA","30.7069","-92.9068"
9433,"Hudson","LA","32.0371","-92.5851"
9434,"Kurthwood","LA","31.3374","-93.1657"
9435,"Parks","LA","30.2173","-91.8271"
9436,"Bawcomville","LA","32.4703","-92.1735"
9437,"Parhams","LA","31.4677","-91.7865"
9438,"Bayou Gauche","LA","29.8081","-90.4210"
9439,"East Hodge","LA","32.2776","-92.7141"
9440,"Springfield","LA","30.4255","-90.5444"
9441,"New Iberia","LA","30.0049","-91.8202"
9442,"Negreet","LA","31.4693","-93.5749"
9443,"Whitehall","LA","30.2885","-90.7004"
9444,"Elm Grove","LA","32.3482","-93.5527"
9445,"Converse","LA","31.7795","-93.7001"
9446,"Andrew","LA","30.0849","-92.2429"
9447,"Lockport Heights","LA","29.6564","-90.5486"
9448,"Watson","LA","30.5750","-90.9508"
9449,"Oak Hills Place","LA","30.3690","-91.0887"
9450,"Franklin","LA","29.7851","-91.5098"
9451,"Hahnville","LA","29.9641","-90.4141"
9452,"Berwick","LA","29.7013","-91.2377"
9453,"Gardere","LA","30.3582","-91.1345"
9454,"Quitman","LA","32.3507","-92.7236"
9455,"Milton","LA","30.1122","-92.0710"
9456,"Hanna","LA","31.9613","-93.3477"
9457,"Fields","LA","30.5263","-93.5749"
9458,"Joyce","LA","31.9347","-92.5850"
9459,"Oil City","LA","32.7453","-93.9758"
9460,"Glynn","LA","30.6266","-91.3554"
9461,"Mathews","LA","29.6822","-90.5559"
9462,"Bossier City","LA","32.5230","-93.6666"
9463,"Kolin","LA","31.2832","-92.3226"
9464,"Lewisburg","LA","30.3696","-90.1031"
9465,"Simpson","LA","31.2583","-93.0194"
9466,"Elizabeth","LA","30.8670","-92.7987"
9467,"Prospect","LA","31.4488","-92.4969"
9468,"Morrow","LA","30.8299","-92.0801"
9469,"Butte La Rose","LA","30.2777","-91.6868"
9470,"Longstreet","LA","32.0976","-93.9505"
9471,"Edna","LA","30.4210","-92.8865"
9472,"Ninock","LA","32.2468","-93.4571"
9473,"Clifton","LA","30.9255","-90.1798"
9474,"Mooringsport","LA","32.6832","-93.9607"
9475,"Village Saint George","LA","30.3598","-91.0672"
9476,"Forked Island","LA","29.8313","-92.3001"
9477,"Livingston","LA","30.4953","-90.7467"
9478,"Scott","LA","30.2399","-92.0947"
9479,"Bell City","LA","30.1133","-92.9627"
9480,"Morganza","LA","30.7383","-91.5920"
9481,"Chambers","LA","31.1785","-92.4137"
9482,"Empire","LA","29.4133","-89.6052"
9483,"Oakland","LA","32.4682","-93.5096"
9484,"Hineston","LA","31.1435","-92.7588"
9485,"Chataignier","LA","30.5696","-92.3169"
9486,"Dalcour","LA","29.8074","-89.9987"
9487,"Toast","NC","36.4967","-80.6347"
9488,"Colerain","NC","36.2013","-76.7662"
9489,"Banner Elk","NC","36.1588","-81.8678"
9490,"Four Oaks","NC","35.4503","-78.4177"
9491,"Wanchese","NC","35.8396","-75.6379"
9492,"Franklinville","NC","35.7421","-79.6893"
9493,"Shelby","NC","35.2890","-81.5416"
9494,"Castalia","NC","36.0823","-78.0576"
9495,"Goldston","NC","35.5929","-79.3284"
9496,"Sunbury","NC","36.4469","-76.6127"
9497,"Currituck","NC","36.4499","-76.0155"
9498,"Pleasant Hill","NC","36.2580","-80.8904"
9499,"Hoopers Creek","NC","35.4481","-82.4294"
9500,"Bailey","NC","35.7806","-78.1129"
9501,"Snow Hill","NC","35.4506","-77.6769"
9502,"Cricket","NC","36.1687","-81.1932"
9503,"Avon","NC","35.3467","-75.5069"
9504,"Columbia","NC","35.9202","-76.2420"
9505,"Saint Helena","NC","34.5166","-77.9174"
9506,"Roanoke Rapids","NC","36.4452","-77.6490"
9507,"Verona","NC","34.6696","-77.4716"
9508,"Marvin","NC","34.9889","-80.8033"
9509,"Ossipee","NC","36.1679","-79.5137"
9510,"Glendon","NC","35.4824","-79.4170"
9511,"Stem","NC","36.1963","-78.7201"
9512,"Pollocksville","NC","35.0056","-77.2213"
9513,"Bayshore","NC","34.2893","-77.8025"
9514,"Polkville","NC","35.4163","-81.6440"
9515,"South Rosemary","NC","36.4463","-77.7065"
9516,"Edneyville","NC","35.4025","-82.3371"
9517,"Oak City","NC","35.9616","-77.3040"
9518,"Chinquapin","NC","34.8310","-77.8164"
9519,"Saint Stephens","NC","35.7640","-81.2747"
9520,"Rhodhiss","NC","35.7684","-81.4312"
9521,"Pine Knoll Shores","NC","34.6974","-76.8207"
9522,"Erwin","NC","35.3226","-78.6734"
9523,"Dillingham","NC","35.7537","-82.4068"
9524,"Poplar","NC","36.0726","-82.3432"
9525,"Valley Hill","NC","35.2958","-82.4913"
9526,"Vass","NC","35.2533","-79.2846"
9527,"Jonesville","NC","36.2335","-80.8362"
9528,"Lasker","NC","36.3502","-77.3058"
9529,"Sims","NC","35.7601","-78.0588"
9530,"Pantego","NC","35.5874","-76.6594"
9531,"Tobaccoville","NC","36.2256","-80.3591"
9532,"Wake Forest","NC","35.9631","-78.5143"
9533,"Saxapahaw","NC","35.9489","-79.3210"
9534,"Mackeys","NC","35.9335","-76.6111"
9535,"Buladean","NC","36.1084","-82.1948"
9536,"Norlina","NC","36.4451","-78.1952"
9537,"Fallston","NC","35.4289","-81.5023"
9538,"New Bern","NC","35.0955","-77.0724"
9539,"Frisco","NC","35.2331","-75.6289"
9540,"Maxton","NC","34.7364","-79.3528"
9541,"George","NC","36.3224","-77.2305"
9542,"Turkey","NC","34.9950","-78.1841"
9543,"Riegelwood","NC","34.3444","-78.2198"
9544,"Princeville","NC","35.8861","-77.5194"
9545,"Pink Hill","NC","35.0563","-77.7436"
9546,"Waco","NC","35.3617","-81.4287"
9547,"Ansonville","NC","35.1041","-80.1097"
9548,"East Rockingham","NC","34.9116","-79.7660"
9549,"Denver","NC","35.5344","-81.0338"
9550,"Dundarrach","NC","34.9247","-79.1575"
9551,"Ruffin","NC","36.4428","-79.5433"
9552,"Leasburg","NC","36.3946","-79.1545"
9553,"Burlington","NC","36.0762","-79.4687"
9554,"Northwest","NC","34.3149","-78.1454"
9555,"Stoneville","NC","36.4653","-79.9063"
9556,"Hamlet","NC","34.8890","-79.7098"
9557,"Patetown","NC","35.4607","-77.9250"
9558,"Linville","NC","36.0665","-81.8704"
9559,"Trent Woods","NC","35.0810","-77.0945"
9560,"Lillington","NC","35.4002","-78.8137"
9561,"Leggett","NC","35.9897","-77.5800"
9562,"Efland","NC","36.0806","-79.1718"
9563,"Forest Hills","NC","35.2958","-83.1954"
9564,"Chimney Rock","NC","35.4503","-82.2549"
9565,"Kenansville","NC","34.9596","-77.9661"
9566,"Bryson City","NC","35.4262","-83.4475"
9567,"Hamilton","NC","35.9443","-77.2067"
9568,"Rutherfordton","NC","35.3642","-81.9613"
9569,"Sedgefield","NC","36.0149","-79.8970"
9570,"Bethlehem","NC","35.8162","-81.2962"
9571,"Highlands","NC","35.0539","-83.1976"
9572,"Spindale","NC","35.3599","-81.9232"
9573,"Sugar Mountain","NC","36.1270","-81.8649"
9574,"Bahama","NC","36.1660","-78.8767"
9575,"Fort Barnwell","NC","35.2913","-77.3350"
9576,"Moncure","NC","35.6239","-79.0768"
9577,"Silver Lake","NC","34.1408","-77.9090"
9578,"Wade","NC","35.1639","-78.7371"
9579,"Belville","NC","34.2195","-77.9983"
9580,"Black Mountain","NC","35.6142","-82.3275"
9581,"Altamahaw","NC","36.1868","-79.5051"
9582,"Godwin","NC","35.2133","-78.6770"
9583,"Waynesville","NC","35.4853","-82.9996"
9584,"Powellsville","NC","36.2253","-76.9316"
9585,"Myrtle Grove","NC","34.1230","-77.8834"
9586,"Salemburg","NC","35.0153","-78.5029"
9587,"Almond","NC","35.3698","-83.5652"
9588,"Sandy Ridge","NC","36.4990","-80.1042"
9589,"Valhalla","NC","36.1371","-76.6577"
9590,"Cofield","NC","36.3567","-76.9105"
9591,"Castle Hayne","NC","34.3583","-77.9114"
9592,"South Weldon","NC","36.4135","-77.6024"
